Statistic Label,Year,Commodity Group,Countries and Territories,UNIT,VALUE,Commodity Name,Code,Category,Country Code
Value of Imports,2015,"Fish, crustaceans, molluscs and preparations thereof (03)",Thailand,Euro Thousand,3262.0,"Fish, crustaceans, molluscs and preparations thereof",3.0,Food & Beverages,THA
Value of Imports,2015,"Fish, crustaceans, molluscs and preparations thereof (03)",Turkey,Euro Thousand,9.0,"Fish, crustaceans, molluscs and preparations thereof",3.0,Food & Beverages,TUR
Value of Imports,2015,"Fish, crustaceans, molluscs and preparations thereof (03)",Taiwan,Euro Thousand,-1.0,"Fish, crustaceans, molluscs and preparations thereof",3.0,Food & Beverages,TWN
Value of Imports,2015,"Fish, crustaceans, molluscs and preparations thereof (03)",USA,Euro Thousand,496.0,"Fish, crustaceans, molluscs and preparations thereof",3.0,Food & Beverages,USA
Value of Imports,2015,"Fish, crustaceans, molluscs and preparations thereof (03)",Great Britain,Euro Thousand,149557.0,"Fish, crustaceans, molluscs and preparations thereof",3.0,Food & Beverages,GBR
Value of Imports,2015,"Fish, crustaceans, molluscs and preparations thereof (03)",Northern Ireland,Euro Thousand,15344.0,"Fish, crustaceans, molluscs and preparations thereof",3.0,Food & Beverages,GBR
Value of Imports,2015,"Fish, crustaceans, molluscs and preparations thereof (03)",South Africa,Euro Thousand,834.0,"Fish, crustaceans, molluscs and preparations thereof",3.0,Food & Beverages,ZAF
Value of Imports,2015,"Fish, crustaceans, molluscs and preparations thereof (03)",EU country not specified,Euro Thousand,1088.0,"Fish, crustaceans, molluscs and preparations thereof",3.0,Food & Beverages,UNK
Value of Imports,2015,"Fish, crustaceans, molluscs and preparations thereof (03)",Other countries,Euro Thousand,17463.0,"Fish, crustaceans, molluscs and preparations thereof",3.0,Food & Beverages,UNK
Value of Imports,2015,Cereals and cereal preparations (04),Austria,Euro Thousand,1118.0,Cereals and cereal preparations,4.0,Food & Beverages,AUT
Value of Imports,2015,Cereals and cereal preparations (04),Australia,Euro Thousand,48.0,Cereals and cereal preparations,4.0,Food & Beverages,AUS
Value of Imports,2015,Cereals and cereal preparations (04),Belgium,Euro Thousand,14081.0,Cereals and cereal preparations,4.0,Food & Beverages,BEL
Value of Imports,2015,Cereals and cereal preparations (04),Bulgaria,Euro Thousand,14683.0,Cereals and cereal preparations,4.0,Food & Beverages,BGR
Value of Imports,2015,Cereals and cereal preparations (04),Brazil,Euro Thousand,9.0,Cereals and cereal preparations,4.0,Food & Beverages,BRA
Value of Imports,2015,Cereals and cereal preparations (04),Canada,Euro Thousand,11161.0,Cereals and cereal preparations,4.0,Food & Beverages,CAN
Value of Imports,2015,Cereals and cereal preparations (04),Switzerland,Euro Thousand,598.0,Cereals and cereal preparations,4.0,Food & Beverages,CHE
Value of Imports,2015,Cereals and cereal preparations (04),China,Euro Thousand,1892.0,Cereals and cereal preparations,4.0,Food & Beverages,CHN
Value of Imports,2015,Cereals and cereal preparations (04),Cyprus,Euro Thousand,-1.0,Cereals and cereal preparations,4.0,Food & Beverages,CYP
Value of Imports,2015,Cereals and cereal preparations (04),Czech Republic,Euro Thousand,5144.0,Cereals and cereal preparations,4.0,Food & Beverages,CZE
Value of Imports,2015,Cereals and cereal preparations (04),Germany,Euro Thousand,50042.0,Cereals and cereal preparations,4.0,Food & Beverages,DEU
Value of Imports,2015,Cereals and cereal preparations (04),Denmark,Euro Thousand,6547.0,Cereals and cereal preparations,4.0,Food & Beverages,DNK
Value of Imports,2015,Cereals and cereal preparations (04),Estonia,Euro Thousand,52.0,Cereals and cereal preparations,4.0,Food & Beverages,EST
Value of Imports,2015,Cereals and cereal preparations (04),Spain,Euro Thousand,15430.0,Cereals and cereal preparations,4.0,Food & Beverages,ESP
Value of Imports,2015,Cereals and cereal preparations (04),Finland,Euro Thousand,167.0,Cereals and cereal preparations,4.0,Food & Beverages,FIN
Value of Imports,2015,Cereals and cereal preparations (04),France,Euro Thousand,87783.0,Cereals and cereal preparations,4.0,Food & Beverages,FRA
Value of Imports,2015,Cereals and cereal preparations (04),Greece,Euro Thousand,673.0,Cereals and cereal preparations,4.0,Food & Beverages,GRC
Value of Imports,2015,Cereals and cereal preparations (04),Croatia,Euro Thousand,3.0,Cereals and cereal preparations,4.0,Food & Beverages,HRV
Value of Imports,2015,Cereals and cereal preparations (04),Hungary,Euro Thousand,1253.0,Cereals and cereal preparations,4.0,Food & Beverages,HUN
Value of Imports,2015,Cereals and cereal preparations (04),India,Euro Thousand,2204.0,Cereals and cereal preparations,4.0,Food & Beverages,IND
Value of Imports,2015,Cereals and cereal preparations (04),Italy,Euro Thousand,16607.0,Cereals and cereal preparations,4.0,Food & Beverages,ITA
Value of Imports,2015,Cereals and cereal preparations (04),Japan,Euro Thousand,90.0,Cereals and cereal preparations,4.0,Food & Beverages,JPN
Value of Imports,2015,Cereals and cereal preparations (04),South Korea,Euro Thousand,140.0,Cereals and cereal preparations,4.0,Food & Beverages,KOR
Value of Imports,2015,Cereals and cereal preparations (04),Lithuania,Euro Thousand,1040.0,Cereals and cereal preparations,4.0,Food & Beverages,LTU
Value of Imports,2015,Cereals and cereal preparations (04),Luxembourg,Euro Thousand,-1.0,Cereals and cereal preparations,4.0,Food & Beverages,LUX
Value of Imports,2015,Cereals and cereal preparations (04),Latvia,Euro Thousand,118.0,Cereals and cereal preparations,4.0,Food & Beverages,LVA
Value of Imports,2015,Cereals and cereal preparations (04),Malta,Euro Thousand,1251.0,Cereals and cereal preparations,4.0,Food & Beverages,MLT
Value of Imports,2015,Cereals and cereal preparations (04),Mexico,Euro Thousand,1.0,Cereals and cereal preparations,4.0,Food & Beverages,MEX
Value of Imports,2015,Cereals and cereal preparations (04),Malaysia,Euro Thousand,25.0,Cereals and cereal preparations,4.0,Food & Beverages,MYS
Value of Imports,2015,Cereals and cereal preparations (04),Netherlands,Euro Thousand,29837.0,Cereals and cereal preparations,4.0,Food & Beverages,NLD
Value of Imports,2015,Cereals and cereal preparations (04),Norway,Euro Thousand,5.0,Cereals and cereal preparations,4.0,Food & Beverages,NOR
Value of Imports,2015,Cereals and cereal preparations (04),Poland,Euro Thousand,13067.0,Cereals and cereal preparations,4.0,Food & Beverages,POL
Value of Imports,2015,Cereals and cereal preparations (04),Portugal,Euro Thousand,1538.0,Cereals and cereal preparations,4.0,Food & Beverages,PRT
Value of Imports,2015,Cereals and cereal preparations (04),Romania,Euro Thousand,13248.0,Cereals and cereal preparations,4.0,Food & Beverages,ROU
Value of Imports,2015,Cereals and cereal preparations (04),Russia,Euro Thousand,4.0,Cereals and cereal preparations,4.0,Food & Beverages,RUS
Value of Imports,2015,Cereals and cereal preparations (04),Saudi Arabia,Euro Thousand,29.0,Cereals and cereal preparations,4.0,Food & Beverages,SAU
Value of Imports,2015,Cereals and cereal preparations (04),Sweden,Euro Thousand,2402.0,Cereals and cereal preparations,4.0,Food & Beverages,SWE
Value of Imports,2015,Cereals and cereal preparations (04),Singapore,Euro Thousand,512.0,Cereals and cereal preparations,4.0,Food & Beverages,SGP
Value of Imports,2015,Cereals and cereal preparations (04),Slovenia,Euro Thousand,-1.0,Cereals and cereal preparations,4.0,Food & Beverages,SVN
Value of Imports,2015,Cereals and cereal preparations (04),Slovakia,Euro Thousand,187.0,Cereals and cereal preparations,4.0,Food & Beverages,SVK
Value of Imports,2015,Cereals and cereal preparations (04),Thailand,Euro Thousand,2875.0,Cereals and cereal preparations,4.0,Food & Beverages,THA
Value of Imports,2015,Cereals and cereal preparations (04),Turkey,Euro Thousand,227.0,Cereals and cereal preparations,4.0,Food & Beverages,TUR
Value of Imports,2015,Cereals and cereal preparations (04),Taiwan,Euro Thousand,29.0,Cereals and cereal preparations,4.0,Food & Beverages,TWN
Value of Imports,2015,Cereals and cereal preparations (04),USA,Euro Thousand,12130.0,Cereals and cereal preparations,4.0,Food & Beverages,USA
Value of Imports,2015,Cereals and cereal preparations (04),Great Britain,Euro Thousand,581176.0,Cereals and cereal preparations,4.0,Food & Beverages,GBR
Value of Imports,2015,Cereals and cereal preparations (04),Northern Ireland,Euro Thousand,71053.0,Cereals and cereal preparations,4.0,Food & Beverages,GBR
Value of Imports,2015,Cereals and cereal preparations (04),South Africa,Euro Thousand,27.0,Cereals and cereal preparations,4.0,Food & Beverages,ZAF
Value of Imports,2015,Cereals and cereal preparations (04),EU country not specified,Euro Thousand,5586.0,Cereals and cereal preparations,4.0,Food & Beverages,UNK
Value of Imports,2015,Cereals and cereal preparations (04),Other countries,Euro Thousand,54922.0,Cereals and cereal preparations,4.0,Food & Beverages,UNK
Value of Imports,2015,Vegetables and fruit (05),Austria,Euro Thousand,1050.0,Vegetables and fruit,5.0,Food & Beverages,AUT
Value of Imports,2015,Vegetables and fruit (05),Australia,Euro Thousand,547.0,Vegetables and fruit,5.0,Food & Beverages,AUS
Value of Imports,2015,Vegetables and fruit (05),Belgium,Euro Thousand,51572.0,Vegetables and fruit,5.0,Food & Beverages,BEL
Value of Imports,2015,Vegetables and fruit (05),Bulgaria,Euro Thousand,1101.0,Vegetables and fruit,5.0,Food & Beverages,BGR
Value of Imports,2015,Vegetables and fruit (05),Brazil,Euro Thousand,51427.0,Vegetables and fruit,5.0,Food & Beverages,BRA
Value of Imports,2015,Vegetables and fruit (05),Canada,Euro Thousand,3876.0,Vegetables and fruit,5.0,Food & Beverages,CAN
Value of Imports,2015,Vegetables and fruit (05),Switzerland,Euro Thousand,92.0,Vegetables and fruit,5.0,Food & Beverages,CHE
Value of Imports,2015,Vegetables and fruit (05),China,Euro Thousand,8620.0,Vegetables and fruit,5.0,Food & Beverages,CHN
Value of Imports,2015,Vegetables and fruit (05),Cyprus,Euro Thousand,476.0,Vegetables and fruit,5.0,Food & Beverages,CYP
Value of Imports,2015,Vegetables and fruit (05),Czech Republic,Euro Thousand,44.0,Vegetables and fruit,5.0,Food & Beverages,CZE
Value of Imports,2015,Vegetables and fruit (05),Germany,Euro Thousand,100551.0,Vegetables and fruit,5.0,Food & Beverages,DEU
Value of Imports,2015,Vegetables and fruit (05),Denmark,Euro Thousand,521.0,Vegetables and fruit,5.0,Food & Beverages,DNK
Value of Imports,2015,Vegetables and fruit (05),Estonia,Euro Thousand,10.0,Vegetables and fruit,5.0,Food & Beverages,EST
Value of Imports,2015,Vegetables and fruit (05),Spain,Euro Thousand,101544.0,Vegetables and fruit,5.0,Food & Beverages,ESP
Value of Imports,2015,Vegetables and fruit (05),Finland,Euro Thousand,-1.0,Vegetables and fruit,5.0,Food & Beverages,FIN
Value of Imports,2015,Vegetables and fruit (05),France,Euro Thousand,51874.0,Vegetables and fruit,5.0,Food & Beverages,FRA
Value of Imports,2015,Vegetables and fruit (05),Greece,Euro Thousand,3137.0,Vegetables and fruit,5.0,Food & Beverages,GRC
Value of Imports,2015,Vegetables and fruit (05),Croatia,Euro Thousand,14.0,Vegetables and fruit,5.0,Food & Beverages,HRV
Value of Imports,2015,Vegetables and fruit (05),Hungary,Euro Thousand,305.0,Vegetables and fruit,5.0,Food & Beverages,HUN
Value of Imports,2015,Vegetables and fruit (05),India,Euro Thousand,2737.0,Vegetables and fruit,5.0,Food & Beverages,IND
Value of Imports,2015,Vegetables and fruit (05),Italy,Euro Thousand,24648.0,Vegetables and fruit,5.0,Food & Beverages,ITA
Value of Imports,2015,Vegetables and fruit (05),Japan,Euro Thousand,57.0,Vegetables and fruit,5.0,Food & Beverages,JPN
Value of Imports,2015,Vegetables and fruit (05),South Korea,Euro Thousand,65.0,Vegetables and fruit,5.0,Food & Beverages,KOR
Value of Imports,2015,Vegetables and fruit (05),Lithuania,Euro Thousand,385.0,Vegetables and fruit,5.0,Food & Beverages,LTU
Value of Imports,2015,Vegetables and fruit (05),Luxembourg,Euro Thousand,1003.0,Vegetables and fruit,5.0,Food & Beverages,LUX
Value of Imports,2015,Vegetables and fruit (05),Latvia,Euro Thousand,616.0,Vegetables and fruit,5.0,Food & Beverages,LVA
Value of Imports,2015,Vegetables and fruit (05),Malta,Euro Thousand,787.0,Vegetables and fruit,5.0,Food & Beverages,MLT
Value of Imports,2015,Vegetables and fruit (05),Mexico,Euro Thousand,7067.0,Vegetables and fruit,5.0,Food & Beverages,MEX
Value of Imports,2015,Vegetables and fruit (05),Malaysia,Euro Thousand,44.0,Vegetables and fruit,5.0,Food & Beverages,MYS
Value of Imports,2015,Vegetables and fruit (05),Netherlands,Euro Thousand,147823.0,Vegetables and fruit,5.0,Food & Beverages,NLD
Value of Imports,2015,Vegetables and fruit (05),Norway,Euro Thousand,507.0,Vegetables and fruit,5.0,Food & Beverages,NOR
Value of Imports,2015,Vegetables and fruit (05),Poland,Euro Thousand,11666.0,Vegetables and fruit,5.0,Food & Beverages,POL
Value of Imports,2015,Vegetables and fruit (05),Portugal,Euro Thousand,9402.0,Vegetables and fruit,5.0,Food & Beverages,PRT
Value of Imports,2015,Vegetables and fruit (05),Romania,Euro Thousand,102.0,Vegetables and fruit,5.0,Food & Beverages,ROU
Value of Imports,2015,Vegetables and fruit (05),Russia,Euro Thousand,6.0,Vegetables and fruit,5.0,Food & Beverages,RUS
Value of Imports,2015,Vegetables and fruit (05),Saudi Arabia,Euro Thousand,59.0,Vegetables and fruit,5.0,Food & Beverages,SAU
Value of Imports,2015,Vegetables and fruit (05),Sweden,Euro Thousand,176.0,Vegetables and fruit,5.0,Food & Beverages,SWE
Value of Imports,2015,Vegetables and fruit (05),Singapore,Euro Thousand,-1.0,Vegetables and fruit,5.0,Food & Beverages,SGP
Value of Imports,2015,Vegetables and fruit (05),Slovenia,Euro Thousand,27.0,Vegetables and fruit,5.0,Food & Beverages,SVN
Value of Imports,2015,Vegetables and fruit (05),Slovakia,Euro Thousand,63.0,Vegetables and fruit,5.0,Food & Beverages,SVK
Value of Imports,2015,Vegetables and fruit (05),Thailand,Euro Thousand,1512.0,Vegetables and fruit,5.0,Food & Beverages,THA
Value of Imports,2015,Vegetables and fruit (05),Turkey,Euro Thousand,13671.0,Vegetables and fruit,5.0,Food & Beverages,TUR
Value of Imports,2015,Vegetables and fruit (05),Taiwan,Euro Thousand,50.0,Vegetables and fruit,5.0,Food & Beverages,TWN
Value of Imports,2015,Vegetables and fruit (05),USA,Euro Thousand,20508.0,Vegetables and fruit,5.0,Food & Beverages,USA
Value of Imports,2015,Vegetables and fruit (05),Great Britain,Euro Thousand,330533.0,Vegetables and fruit,5.0,Food & Beverages,GBR
Value of Imports,2015,Vegetables and fruit (05),Northern Ireland,Euro Thousand,43966.0,Vegetables and fruit,5.0,Food & Beverages,GBR
Value of Imports,2015,Vegetables and fruit (05),South Africa,Euro Thousand,21283.0,Vegetables and fruit,5.0,Food & Beverages,ZAF
Value of Imports,2015,Vegetables and fruit (05),EU country not specified,Euro Thousand,6341.0,Vegetables and fruit,5.0,Food & Beverages,UNK
Value of Imports,2015,Vegetables and fruit (05),Other countries,Euro Thousand,131908.0,Vegetables and fruit,5.0,Food & Beverages,UNK
Value of Imports,2015,"Sugar, sugar preparations and honey (06)",Austria,Euro Thousand,422.0,"Sugar, sugar preparations and honey",6.0,Food & Beverages,AUT
Value of Imports,2015,"Sugar, sugar preparations and honey (06)",Australia,Euro Thousand,5892.0,"Sugar, sugar preparations and honey",6.0,Food & Beverages,AUS
Value of Imports,2015,"Sugar, sugar preparations and honey (06)",Belgium,Euro Thousand,6483.0,"Sugar, sugar preparations and honey",6.0,Food & Beverages,BEL
Value of Imports,2015,"Sugar, sugar preparations and honey (06)",Bulgaria,Euro Thousand,204.0,"Sugar, sugar preparations and honey",6.0,Food & Beverages,BGR
Value of Imports,2015,"Sugar, sugar preparations and honey (06)",Brazil,Euro Thousand,590.0,"Sugar, sugar preparations and honey",6.0,Food & Beverages,BRA
Value of Imports,2015,"Sugar, sugar preparations and honey (06)",Canada,Euro Thousand,1718.0,"Sugar, sugar preparations and honey",6.0,Food & Beverages,CAN
Value of Imports,2015,"Sugar, sugar preparations and honey (06)",Switzerland,Euro Thousand,169.0,"Sugar, sugar preparations and honey",6.0,Food & Beverages,CHE
Value of Imports,2015,"Sugar, sugar preparations and honey (06)",China,Euro Thousand,4936.0,"Sugar, sugar preparations and honey",6.0,Food & Beverages,CHN
Value of Imports,2015,"Sugar, sugar preparations and honey (06)",Cyprus,Euro Thousand,-1.0,"Sugar, sugar preparations and honey",6.0,Food & Beverages,CYP
Value of Imports,2015,"Sugar, sugar preparations and honey (06)",Czech Republic,Euro Thousand,2778.0,"Sugar, sugar preparations and honey",6.0,Food & Beverages,CZE
Value of Imports,2015,"Sugar, sugar preparations and honey (06)",Germany,Euro Thousand,21129.0,"Sugar, sugar preparations and honey",6.0,Food & Beverages,DEU
